id,created_by,property_id,address,address_object,is_address_autocomplete,created_at
7d6d00be-9182-39bf-b30f-ed1560a5ab51,0f0f4a15-bb10-31f0-823e-b43f9f6df1c1,9aa14863-5a88-3029-8575-b9af1e413cf9,"Peggie Shoals 10, 50876 Cologne","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 10429, ""street_name"": ""Kub Plains"", ""street_number"": 153}",false,2024-11-19 15:04:41
7ed78445-a78a-3d67-b4ed-1004444cf729,2df80de1-65c9-3c17-a449-abb6b88ea225,65575dce-a919-3b88-a510-9ee8ce168412,"Kunze Neck 140, 81352 Munich","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12080, ""street_name"": ""Deron Place"", ""street_number"": 158}",false,2024-11-19 15:04:41
7fc7bde2-e291-3539-9573-41a29273542b,7a209a5c-a1a2-38b5-ac4e-9f2813ec6ca2,7e5813ea-1d2c-3ad6-8425-15dfd302c462,"Grayson Islands 156, 80599 Munich","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12097, ""street_name"": ""Hartmann Underpass"", ""street_number"": 97}",false,
7fec516c-21a5-3b91-83e0-e1b4d5fd6a48,11fb1eac-fbb3-34a8-9669-42ead18abcbe,072f9220-32e2-3b56-9247-15b82c1f3f86,"Paula Lane 75, 50835 Cologne","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12094, ""street_name"": ""Woodrow Mission"", ""street_number"": 78}",false,2024-11-19 15:04:41
81307bfc-4487-35c3-9655-5a691567421d,7a209a5c-a1a2-38b5-ac4e-9f2813ec6ca2,788123a9-92ee-3562-a696-ad43b534bd24,"Lindsay Highway 115, 81707 Munich",,false,
8b68b539-fb17-3f3d-a3fa-b3523639e218,25d35441-d624-3a46-931f-7c05dad78cc0,d508a196-227b-3e67-950e-931772b86d23,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12495, ""street_name"": ""Marquise Haven"", ""street_number"": 165}",true,2024-11-19 15:04:41
8c9a2e4b-a654-320a-b4ca-d4068a339bf9,9c2e2535-c2f0-3fd7-9b3c-d14de6cf9835,73df2128-d325-33b8-afcf-25123b23c6d7,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 10203, ""street_name"": ""Wiegand Islands"", ""street_number"": 58}",true,
8d7996cf-4abb-3016-9431-c75f1e5d48b5,3f03dea8-1cdf-3968-9811-0881de5823b5,5a496c09-e10e-3234-96ea-587946f3bcb0,"Becker Rapids 30, 50676 Cologne",,false,
8e6a4332-8cc9-3fa1-a4fa-7db9f9cb58b5,edebdbf7-c6bc-3867-9787-6ff20132120c,a3fbb241-654c-3347-a3e4-bb8a00e297a6,"Name Highway 67, 60429 Frankfurt",,false,2024-11-19 15:04:41
8f1f9bf2-9277-3bdd-9e72-0a7e311581d4,7d224af6-a62d-354a-b5a4-5dd5f4e5ae1b,e75deff2-636e-3449-b8c4-6a72e17e6728,"Windler Valley 32, 13299 Berlin","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 11663, ""street_name"": ""Horace Views"", ""street_number"": 108}",false,
933b280d-f9fe-39fb-818f-f9a534bf47bf,266c3025-b1bd-31aa-91ee-2a845cdc373e,01726baa-6439-34cb-85f9-85b759d656b7,"Gwendolyn Passage 30, 81185 Munich","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13178, ""street_name"": ""Katarina Plains"", ""street_number"": 54}",false,
939cbd69-0e26-3e2b-be0e-90b5aead1642,7a209a5c-a1a2-38b5-ac4e-9f2813ec6ca2,72577846-8bcb-35fb-9b19-41d4ec9da7e0,"Royal Trail 158, 60595 Frankfurt","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12452, ""street_name"": ""Marianna Lodge"", ""street_number"": 123}",false,2024-11-19 15:04:41
94a9bde0-959c-3033-9f24-c2448c4b1826,e13e013f-a560-32db-91db-2065df79ccce,f007dd8e-abb8-33d7-b706-ef2900a1e143,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 11013, ""street_name"": ""Francis Street"", ""street_number"": 18}",true,
94daf13b-4415-36a6-8bd2-10a8fffe0869,3f03dea8-1cdf-3968-9811-0881de5823b5,b4477552-727f-373b-b60d-d1336512a62d,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 11095, ""street_name"": ""Brain Plain"", ""street_number"": 130}",true,
95529eb5-5157-31b3-8388-1944508bd65e,11fb1eac-fbb3-34a8-9669-42ead18abcbe,a0d7c5e0-270d-3c8b-838b-bc9a1cf8c4d7,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13446, ""street_name"": ""Rippin Mission"", ""street_number"": 38}",true,
9618d7ca-d292-3a17-8de2-2d0fffa66582,2df80de1-65c9-3c17-a449-abb6b88ea225,d2f05728-9665-324a-994d-1f35dd85aa82,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 10461, ""street_name"": ""Grant Glen"", ""street_number"": 141}",true,2024-11-19 15:04:41
977611cf-d7b4-32a7-96b3-e2fac2d96330,25d35441-d624-3a46-931f-7c05dad78cc0,1f8c3e38-8fd9-35a9-b1f2-fd1b45308a79,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 10295, ""street_name"": ""Rutherford Avenue"", ""street_number"": 99}",true,2024-11-19 15:04:41
98f960e8-a3a1-3a0a-bdca-16f690e46f6e,a6d36034-1aad-3c68-9383-0b372fe51abd,dafad665-5346-302f-9987-5c325a587437,"Huel Crest 20, 20862 Hamburg","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 11826, ""street_name"": ""Breitenberg Forges"", ""street_number"": 40}",false,2024-11-19 15:04:41
9a90e6ba-9ffb-33ec-af22-2cccc1cc53f0,a6d36034-1aad-3c68-9383-0b372fe51abd,8f796a6e-51cc-347a-acfe-d4d12862dd3f,"Crist Circles 41, 20316 Hamburg",,false,
9cac21a4-f1a0-37d0-b981-8eeb76961ea2,7a209a5c-a1a2-38b5-ac4e-9f2813ec6ca2,2ff7c060-2b34-3fca-a44b-b5e74d1a1424,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13422, ""street_name"": ""Bennett Bypass"", ""street_number"": 194}",true,
9f0ea024-926f-395b-a6a5-218c516b8728,e13e013f-a560-32db-91db-2065df79ccce,99de67f3-1444-3b0b-b64e-cf4001ace437,"Robel Unions 142, 13957 Berlin","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 10585, ""street_name"": ""Murazik Ridges"", ""street_number"": 109}",false,2024-11-19 15:04:41
9f2ac161-23fc-3eb5-b373-a5212e78c41d,1813d8ea-fb68-3913-8cfc-7509c45e4797,1253b741-9d3a-3d61-9600-3a2be08dffb2,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13500, ""street_name"": ""Kuhic Cliff"", ""street_number"": 153}",true,2024-11-19 15:04:41
ab1a00da-a8f7-3183-b72c-d997cd9c654a,1eec5d93-b4fb-3180-9654-911023d5c46e,409ec451-8e06-3a05-9d84-3f491b9e5ae5,"Yundt Road 166, 80396 Munich","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 11666, ""street_name"": ""Maxie Light"", ""street_number"": 175}",false,
b1bd5941-2887-32df-ac51-920674104c3d,741e2915-6c1c-3057-9579-37a040b1f806,390b48af-1062-3e7d-a3af-7348a810dee0,"Alisha Parkways 182, 81577 Munich","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12501, ""street_name"": ""Maye Radial"", ""street_number"": 119}",false,
b1c71f7e-c967-3fdf-9d10-8dc41210c3e6,e13e013f-a560-32db-91db-2065df79ccce,670b7ced-d11b-3cd8-ba87-937368864ed2,"Lindsey Roads 183, 11939 Berlin","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 11437, ""street_name"": ""West Streets"", ""street_number"": 102}",false,2024-11-19 15:04:41
b49b7c26-c9fc-3b58-838f-d5cafad6d92d,0f0f4a15-bb10-31f0-823e-b43f9f6df1c1,751fb49a-bf5f-3a8d-93ac-73c1a23c850f,"Kohler Harbors 105, 14179 Berlin",,false,
b693b405-a69d-3fa6-9d60-8b598a9cb977,a6d36034-1aad-3c68-9383-0b372fe51abd,f6a1770c-12a7-3134-9837-7ba90083a74e,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 10679, ""street_name"": ""Weber Tunnel"", ""street_number"": 9}",true,2024-11-19 15:04:41
bb931705-3fbf-36f7-8e99-a27182c9d3f7,266c3025-b1bd-31aa-91ee-2a845cdc373e,9c455aa2-bd27-342a-b91c-b3b00a70ed95,"Mosciski Parkway 101, 13455 Berlin",,false,2024-11-19 15:04:41
bd2e95ed-2058-39d4-9f04-097efeee4186,7a209a5c-a1a2-38b5-ac4e-9f2813ec6ca2,fefe7e8a-c91e-34dc-ac5f-a5eba890f7ee,"Sid Rue 7, 80756 Munich",,false,2024-11-19 15:04:41
c34ad744-3001-3077-a00e-0200904f6d61,9c2e2535-c2f0-3fd7-9b3c-d14de6cf9835,f53adfbc-0436-329f-bb64-a4d5fd07f4dc,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13345, ""street_name"": ""Sanford Mall"", ""street_number"": 148}",true,2024-11-19 15:04:41
c38056bf-e882-3850-a0d9-9cecbb59bb1c,1eec5d93-b4fb-3180-9654-911023d5c46e,f9bfd766-f5d4-3bb1-bad6-c75d01cc93b9,"Emily Green 149, 60584 Frankfurt",,false,
c5fedcd6-1671-373d-96b3-364ac0a2c311,7d224af6-a62d-354a-b5a4-5dd5f4e5ae1b,96a3d829-71d2-35dc-a902-8d75aa199c33,"Schimmel Station 39, 80567 Munich",,false,2024-11-19 15:04:41
cb4221e4-1d60-39cc-99cf-a29bbf2c2fb2,edebdbf7-c6bc-3867-9787-6ff20132120c,6274fadd-2bd1-3e58-826c-c0187713533f,"Cole Glen 167, 10625 Berlin","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 11337, ""street_name"": ""Reinhold Hills"", ""street_number"": 53}",false,
cbedb06c-e92b-3560-85ba-973dbd1db86b,0f0f4a15-bb10-31f0-823e-b43f9f6df1c1,f6292e77-e255-3774-8cfb-59a55643ad05,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 11063, ""street_name"": ""Kendrick Parkways"", ""street_number"": 45}",true,2024-11-19 15:04:41
cc471bee-3cae-3945-9903-c58e8c1c2e77,9c2e2535-c2f0-3fd7-9b3c-d14de6cf9835,0dc24d40-327c-3935-9274-4e3a8fff38d6,"Kunze Rapids 181, 51122 Cologne",,false,
d01dfb53-a996-3681-9597-9a0bcc93c791,e13e013f-a560-32db-91db-2065df79ccce,259cc9de-f917-3b1c-b1a9-c97c2ebfa22c,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12462, ""street_name"": ""Monte Bypass"", ""street_number"": 141}",true,2024-11-19 15:04:41
d12cfa4f-361c-3c23-867d-835efc549be3,7a209a5c-a1a2-38b5-ac4e-9f2813ec6ca2,142a5080-444d-31a4-a1a1-da9f400ae519,"Dale Shoals 145, 81864 Munich","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13724, ""street_name"": ""Marilou Valley"", ""street_number"": 194}",false,2024-11-19 15:04:41
d1da82bb-fe42-328f-8082-f3634ea3ffb9,7d224af6-a62d-354a-b5a4-5dd5f4e5ae1b,be972d42-facb-37f5-b554-5c1be864c1be,"Boyle Street 60, 13330 Berlin",,false,2024-11-19 15:04:41
d2306fda-7f4f-393c-9a5d-bee2eaf1ebb3,7d224af6-a62d-354a-b5a4-5dd5f4e5ae1b,ba793b4f-c5f0-3eed-8779-dca9e73c02e0,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 10309, ""street_name"": ""Murphy Avenue"", ""street_number"": 97}",true,2024-11-19 15:04:41
d39bbb5a-73ae-3a17-adfc-571d26a02bfd,edebdbf7-c6bc-3867-9787-6ff20132120c,5e152524-f43d-3674-8cfc-7a58880c07a2,"Lukas Estates 192, 50721 Cologne","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 11430, ""street_name"": ""Leannon Turnpike"", ""street_number"": 179}",false,2024-11-19 15:04:41
d3aafc4c-d4e8-38cd-9760-8da11d9138df,e13e013f-a560-32db-91db-2065df79ccce,e9ec69dc-cf5f-3108-a808-e6e242db71ef,"Letha Forges 4, 20777 Hamburg",,false,2024-11-19 15:04:41
d3cabdbf-a906-354e-a2ad-2bb86a89458a,7a209a5c-a1a2-38b5-ac4e-9f2813ec6ca2,515219ea-0a40-3966-b85b-59afafadc882,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 14132, ""street_name"": ""Armand Mission"", ""street_number"": 32}",true,
d4d840aa-baa1-3d57-9f1f-44932a81da74,0f0f4a15-bb10-31f0-823e-b43f9f6df1c1,e3b7e67d-25c2-3573-90ef-15bccec7191e,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 10944, ""street_name"": ""Krystina Ranch"", ""street_number"": 109}",true,
d7c1c53a-eb8d-3218-8191-06d90a6154ad,1813d8ea-fb68-3913-8cfc-7509c45e4797,61de2014-0d99-3226-8aa3-cc01d046bba8,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 11372, ""street_name"": ""Franco Plains"", ""street_number"": 184}",true,
d8a1f45e-6193-3454-b081-d098b1e74ffa,a6d36034-1aad-3c68-9383-0b372fe51abd,dc031699-b6b2-3deb-9f6c-b208ea2ece1d,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13207, ""street_name"": ""Wuckert Shoals"", ""street_number"": 181}",true,
d8f0202a-b55f-3545-90b8-217d058562fe,266c3025-b1bd-31aa-91ee-2a845cdc373e,d84049bc-2f6d-3211-883f-2c5ff345a228,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13850, ""street_name"": ""Russel Green"", ""street_number"": 199}",true,
d9deb169-402f-31a0-b9dd-7fe5d38f67d2,edebdbf7-c6bc-3867-9787-6ff20132120c,b64f62d9-5ee8-318b-aa6d-291c9f16098c,"Herzog Mountain 121, 60435 Frankfurt","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 14158, ""street_name"": ""Amelie Neck"", ""street_number"": 164}",false,
dac41e6e-ccb4-3ae3-8230-2dc397090b08,a6d36034-1aad-3c68-9383-0b372fe51abd,7e71b9a7-b4c8-30a8-a9b6-7df2b33dfdc5,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 11464, ""street_name"": ""Konopelski Greens"", ""street_number"": 23}",true,
dbf6d429-0645-3fd6-8cf1-461a388074a0,a6d36034-1aad-3c68-9383-0b372fe51abd,b04ca667-e3d3-3dad-9846-14b4d1c1eb8d,"Delbert Knoll 109, 80653 Munich",,false,
dcbe43d9-1fbc-32a5-bcd2-6de290a9a9c7,266c3025-b1bd-31aa-91ee-2a845cdc373e,2d4c8146-de7f-38ff-9ae9-2fe984ebf20b,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12513, ""street_name"": ""Murazik Square"", ""street_number"": 113}",true,
dd369ec7-6f83-3c04-aaa9-66dbed4bf69d,0f0f4a15-bb10-31f0-823e-b43f9f6df1c1,a4836ec2-fa65-393d-b097-f2b4f6bb1c0f,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13179, ""street_name"": ""Alejandra Green"", ""street_number"": 9}",true,2024-11-19 15:04:41
df53e19a-3873-315d-acd8-cfc655e04dba,7d224af6-a62d-354a-b5a4-5dd5f4e5ae1b,7597aa9a-0f41-3f85-90ae-dac213ebb8e9,"Sasha Square 41, 12427 Berlin",,false,
e13537d5-13ed-3ecf-a4e5-f425d5fc90af,266c3025-b1bd-31aa-91ee-2a845cdc373e,d554a25a-5494-3fbb-a0d3-63bb9da884a2,"Bogisich Way 137, 13347 Berlin",,false,2024-11-19 15:04:41
e615f8dc-dae3-3bde-aed0-59c3b5fbcd5a,9c2e2535-c2f0-3fd7-9b3c-d14de6cf9835,6954017c-8977-3956-a661-05e114d106d0,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13530, ""street_name"": ""Aric Mountain"", ""street_number"": 148}",true,2024-11-19 15:04:41
e6a3876b-1d4a-36ee-9970-c9db4381fc0c,2df80de1-65c9-3c17-a449-abb6b88ea225,21ba6e43-b7cb-371d-a757-13ea2051492f,"Bartoletti Trace 78, 81557 Munich",,false,2024-11-19 15:04:41
ea5f6249-2474-38fb-aaeb-32e5b0559284,9c2e2535-c2f0-3fd7-9b3c-d14de6cf9835,b43717a0-8800-3c5e-bd93-c8a39625acbe,"Anne Park 155, 50954 Cologne","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13685, ""street_name"": ""Billie Place"", ""street_number"": 166}",false,
eb72086e-c0ca-34c0-8c03-2e6dab046936,9c2e2535-c2f0-3fd7-9b3c-d14de6cf9835,3e92db49-a2de-355e-9fe6-539b38fdfbd3,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12443, ""street_name"": ""Jason Locks"", ""street_number"": 167}",true,2024-11-19 15:04:41
ec9a1f62-1fcd-3e2b-bb95-c645dc3f6423,266c3025-b1bd-31aa-91ee-2a845cdc373e,8dc7836a-0e9c-3bc1-b18e-e3d2ed8abfb1,"Mireya Loop 113, 11271 Berlin",,false,
ed2eedb5-1fac-351e-9344-97380c508f4a,1813d8ea-fb68-3913-8cfc-7509c45e4797,a41c37f8-0e3a-3fbb-b550-6fe9e6a854f8,"Senger Island 156, 60385 Frankfurt","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 10799, ""street_name"": ""Shawn Ports"", ""street_number"": 135}",false,
edacf867-a937-39dd-b334-0c2f31f198d0,3f03dea8-1cdf-3968-9811-0881de5823b5,f2e5722b-3612-3ff1-bbba-698048d84855,"Walter Terrace 153, 60526 Frankfurt","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12768, ""street_name"": ""Pacocha Islands"", ""street_number"": 186}",false,
ee5a4b25-4fb4-3c0f-a30d-21c6424d9a57,7a209a5c-a1a2-38b5-ac4e-9f2813ec6ca2,ffc5f569-afff-33c2-9495-e69289e0e19c,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12405, ""street_name"": ""Nolan Terrace"", ""street_number"": 129}",true,
f0a38624-c9f6-3883-928d-38fa9cd9fb2f,11fb1eac-fbb3-34a8-9669-42ead18abcbe,29cb5cbf-f53d-3b5c-baf6-1b66656e03b5,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12683, ""street_name"": ""Fay Path"", ""street_number"": 124}",true,
f112281f-8c54-3172-8357-4b8601661def,3f03dea8-1cdf-3968-9811-0881de5823b5,96953d71-a129-3c13-a37d-00ac43d77bac,"Leffler Crescent 21, 20272 Hamburg",,false,2024-11-19 15:04:41
f5013e1d-95b2-3b32-8750-20d737cdadab,1eec5d93-b4fb-3180-9654-911023d5c46e,22ef5a4d-0f78-3662-869a-e8a00829e045,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 11066, ""street_name"": ""Leora Ports"", ""street_number"": 29}",true,
f60b449a-81c3-3989-b6e2-8cf582e50c3b,25d35441-d624-3a46-931f-7c05dad78cc0,6d819721-9900-3681-97cc-b6a020d1ffe8,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13258, ""street_name"": ""Melba Meadow"", ""street_number"": 143}",true,2024-11-19 15:04:41
f6316a3d-fa3a-3562-94be-957dc6100151,741e2915-6c1c-3057-9579-37a040b1f806,b2042d94-5e99-3880-ad4e-0b15f387919f,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 10351, ""street_name"": ""Powlowski Greens"", ""street_number"": 126}",true,
f92b1a0a-b380-36e3-be55-7c34c7ef7512,a6d36034-1aad-3c68-9383-0b372fe51abd,982676c4-5ea7-305b-8fa4-34ab2f73ec2c,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12403, ""street_name"": ""Lucas Throughway"", ""street_number"": 158}",true,2024-11-19 15:04:41
faa8498c-cb26-3c1b-976d-4fc8ee31fccd,3f03dea8-1cdf-3968-9811-0881de5823b5,67d5fd1e-cdfa-37d4-ade2-ecbe32f479f1,"O'Conner Stravenue 20, 60317 Frankfurt","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 12947, ""street_name"": ""Skiles Oval"", ""street_number"": 166}",false,2024-11-19 15:04:41
fb742b94-e83a-349d-b3c9-2caba6c90481,7d224af6-a62d-354a-b5a4-5dd5f4e5ae1b,e68e919e-3f1d-371b-b4d1-a63cd7c94135,"Schaefer Rapids 129, 20908 Hamburg","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13629, ""street_name"": ""Rohan Rest"", ""street_number"": 117}",false,
fbff0852-accf-3d52-8b5a-cadc0b51bb24,741e2915-6c1c-3057-9579-37a040b1f806,dc5c1e14-0e36-3fa0-bd98-f81e2d1a27b1,"Berenice Parkway 52, 60556 Frankfurt",,false,2024-11-19 15:04:41
fc7e0db5-6253-3702-ab77-d35ee8c60aac,266c3025-b1bd-31aa-91ee-2a845cdc373e,3b3c5fd2-4636-3b9e-a1b6-2b57b8a75e40,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 10962, ""street_name"": ""Wolff Locks"", ""street_number"": 126}",true,2024-11-19 15:04:41
fe0c2eb2-a3bd-396f-958f-928d7f4b7efb,11fb1eac-fbb3-34a8-9669-42ead18abcbe,7bbd2614-a622-3967-a42b-7c7ab5c28d46,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 11584, ""street_name"": ""Trudie Throughway"", ""street_number"": 107}",true,2024-11-19 15:04:41
fe210caa-8276-338a-a7c4-08460b826b14,edebdbf7-c6bc-3867-9787-6ff20132120c,1ae7163f-03ff-3c8e-9597-c09f5f5f0698,,"{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 14185, ""street_name"": ""Alta Flat"", ""street_number"": 176}",true,
ff362f54-65f4-33f9-b323-d500f0bae70a,a6d36034-1aad-3c68-9383-0b372fe51abd,abfbdf5a-affe-3605-a8e1-35b3cf9cc86c,"Bernier Bridge 156, 80598 Munich","{""city"": ""Berlin"", ""country"": ""DE"", ""postal_code"": 13815, ""street_name"": ""Gaylord Summit"", ""street_number"": 143}",false,2024-11-19 15:04:41